symbol,name,sector,industry,marketCap,marketCap_str
TRST,TrustCo Bank Corp NY,Financial Services,Banks - Regional,750081280.0,0.75B
CCBG,"Capital City Bank Group, Inc.",Financial Services,Banks - Regional,748536704.0,0.749B
BFST,"Business First Bancshares, Inc.",Financial Services,Banks - Regional,740371008.0,0.74B
HTB,"HomeTrust Bancshares, Inc.",Financial Services,Banks - Regional,723837248.0,0.724B
GSBC,"Great Southern Bancorp, Inc.",Financial Services,Banks - Regional,716968128.0,0.717B
FSBC,Five Star Bancorp,Financial Services,Banks - Regional,700232640.0,0.7B
THFF,First Financial Corporation,Financial Services,Banks - Regional,699185408.0,0.699B
FCBC,"First Community Bankshares, Inc.",Financial Services,Banks - Regional,695599872.0,0.696B
MPB,"Mid Penn Bancorp, Inc.",Financial Services,Banks - Regional,693183808.0,0.693B
CAC,Camden National Corporation,Financial Services,Banks - Regional,691871040.0,0.692B
SUPV,Grupo Supervielle S.A.,Financial Services,Banks - Regional,690723584.0,0.691B
IBCP,Independent Bank Corporation,Financial Services,Banks - Regional,681135424.0,0.681B
ORRF,"Orrstown Financial Services, Inc.",Financial Services,Banks - Regional,679264832.0,0.679B
SPFI,"South Plains Financial, Inc.",Financial Services,Banks - Regional,659697152.0,0.66B
SMBC,"Southern Missouri Bancorp, Inc.",Financial Services,Banks - Regional,650116736.0,0.65B
HTBK,Heritage Commerce Corp,Financial Services,Banks - Regional,634745408.0,0.635B
SMBK,"SmartFinancial, Inc.",Financial Services,Banks - Regional,627198016.0,0.627B
MOFG,"MidWestOne Financial Group, Inc.",Financial Services,Banks - Regional,626158528.0,0.626B
HIFS,Hingham Institution for Savings,Financial Services,Banks - Regional,619780416.0,0.62B
NPB,"Northpointe Bancshares, Inc.",Financial Services,Banks - Regional,612378944.0,0.612B
WASH,"Washington Trust Bancorp, Inc.",Financial Services,Banks - Regional,580977216.0,0.581B
SHBI,"Shore Bancshares, Inc.",Financial Services,Banks - Regional,574445120.0,0.574B
FMNB,Farmers National Banc Corp.,Financial Services,Banks - Regional,571473856.0,0.571B
GBFH,GBank Financial Holdings Inc.,Financial Services,Banks - Regional,567265024.0,0.567B
ALRS,Alerus Financial Corporation,Financial Services,Banks - Regional,565575616.0,0.566B
CBNK,"Capital Bancorp, Inc.",Financial Services,Banks - Regional,563673216.0,0.564B
GNTY,"Guaranty Bancshares, Inc.",Financial Services,Banks - Regional,557625984.0,0.558B
FISI,"Financial Institutions, Inc.",Financial Services,Banks - Regional,556986048.0,0.557B
HONE,"HarborOne Bancorp, Inc.",Financial Services,Banks - Regional,555019584.0,0.555B
TCBX,"Third Coast Bancshares, Inc.",Financial Services,Banks - Regional,552091648.0,0.552B
BCAL,California BanCorp.,Financial Services,Banks - Regional,547596416.0,0.548B
UNTY,"Unity Bancorp, Inc.",Financial Services,Banks - Regional,525227520.0,0.525B
PFIS,Peoples Financial Services Corp.,Financial Services,Banks - Regional,523822240.0,0.524B
NRIM,"Northrim BanCorp, Inc.",Financial Services,Banks - Regional,519296640.0,0.519B
PGC,Peapack-Gladstone Financial Corporation,Financial Services,Banks - Regional,511629056.0,0.512B
NFBK,"Northfield Bancorp, Inc. (Staten Island, NY)",Financial Services,Banks - Regional,495454432.0,0.495B
FFWM,First Foundation Inc.,Financial Services,Banks - Regional,490197248.0,0.49B
AROW,Arrow Financial Corporation,Financial Services,Banks - Regional,489623360.0,0.49B
ACNB,ACNB Corporation,Financial Services,Banks - Regional,474391616.0,0.474B
BSVN,Bank7 Corp.,Financial Services,Banks - Regional,468863136.0,0.469B
FFIC,Flushing Financial Corporation,Financial Services,Banks - Regional,464790784.0,0.465B
COFS,"ChoiceOne Financial Services, Inc.",Financial Services,Banks - Regional,463362912.0,0.463B
BWB,"Bridgewater Bancshares, Inc.",Financial Services,Banks - Regional,450163328.0,0.45B
CARE,"Carter Bankshares, Inc.",Financial Services,Banks - Regional,441154272.0,0.441B
HBCP,"Home Bancorp, Inc.",Financial Services,Banks - Regional,440259552.0,0.44B
RRBI,"Red River Bancshares, Inc.",Financial Services,Banks - Regional,436650304.0,0.437B
FBIZ,"First Business Financial Services, Inc.",Financial Services,Banks - Regional,435483936.0,0.435B
KRNY,Kearny Financial Corp.,Financial Services,Banks - Regional,423816960.0,0.424B
FRBA,First Bank,Financial Services,Banks - Regional,418654848.0,0.419B
BSRR,Sierra Bancorp,Financial Services,Banks - Regional,416678592.0,0.417B
CIVB,"Civista Bancshares, Inc.",Financial Services,Banks - Regional,409240352.0,0.409B
GCBC,"Greene County Bancorp, Inc.",Financial Services,Banks - Regional,408472928.0,0.408B
CWBC,Community West Bancshares,Financial Services,Banks - Regional,407862240.0,0.408B
MSBI,"Midland States Bancorp, Inc.",Financial Services,Banks - Regional,396678400.0,0.397B
BMRC,Bank of Marin Bancorp,Financial Services,Banks - Regional,395714880.0,0.396B
SFST,"Southern First Bancshares, Inc.",Financial Services,Banks - Regional,368950464.0,0.369B
FMAO,"Farmers & Merchants Bancorp, Inc.",Financial Services,Banks - Regional,363137024.0,0.363B
VBNK,VersaBank,Financial Services,Banks - Regional,356731232.0,0.357B
OBT,"Orange County Bancorp, Inc.",Financial Services,Banks - Regional,356522176.0,0.357B
USCB,"USCB Financial Holdings, Inc.",Financial Services,Banks - Regional,349163360.0,0.349B
RBB,RBB Bancorp,Financial Services,Banks - Regional,348983680.0,0.349B
WTBA,"West Bancorporation, Inc.",Financial Services,Banks - Regional,338138368.0,0.338B
PDLB,"Ponce Financial Group, Inc.",Financial Services,Banks - Regional,337847456.0,0.338B
BWFG,"Bankwell Financial Group, Inc.",Financial Services,Banks - Regional,333058144.0,0.333B
PBFS,"Pioneer Bancorp, Inc.",Financial Services,Banks - Regional,331782624.0,0.332B
BCML,BayCom Corp,Financial Services,Banks - Regional,330551168.0,0.331B
NEWT,"NewtekOne, Inc.",Financial Services,Banks - Regional,325601888.0,0.326B
FSBW,"FS Bancorp, Inc.",Financial Services,Banks - Regional,324439680.0,0.324B
PCB,PCB Bancorp,Financial Services,Banks - Regional,317126176.0,0.317B
CZNC,Citizens & Northern Corporation,Financial Services,Banks - Regional,313400992.0,0.313B
